splitting_index,Edge,Edge_Diff,N1_X,N1_Y,N2_X,N2_Y,Load_G1,Load_G2
221,"(126, 125)",75.67000000000002,1059294.1211085,1823077.577549,1059296.1601085,1823078.7855490001,77.73000000000002,2.06
222,"(189, 188)",75.71000000000001,1059493.3631085,1822851.253549,1059490.8181085,1822850.054549,77.75000000000001,2.04
223,"(125, 249)",75.87000000000003,1059296.1601085,1823078.7855490001,1059317.0541085,1823091.161549,77.83000000000003,1.96
224,"(205, 204)",75.93,1058488.5921085,1823664.213549,1058463.3721085,1823685.522549,77.86000000000001,1.93
225,"(204, 33)",75.95000000000002,1058463.3721085,1823685.522549,1058461.7151085,1823686.952549,77.87000000000002,1.92
226,"(180, 179)",76.11000000000001,1058904.1531085,1823454.595549,1058900.5851085,1823455.012549,77.95000000000002,1.8399999999999999
227,"(5, 170)",76.15000000000003,1059107.2301085,1823426.199549,1059139.2421085,1823424.2715490002,77.97000000000003,1.8200000000000003
228,"(299, 357)",76.25000000000003,1059376.2411085,1823323.922549,1059379.1951085,1823323.581549,78.02000000000002,1.77
229,"(179, 178)",76.41000000000003,1058900.5851085,1823455.012549,1058864.5571085,1823459.320549,78.10000000000002,1.69
230,"(297, 298)",76.51000000000002,1059612.2491085,1823009.8765490002,1059613.5881085,1823007.9235490002,78.15000000000002,1.6400000000000001
231,"(298, 171)",76.51000000000002,1059613.5881085,1823007.9235490002,1059632.8321085,1822980.5155490001,78.15000000000002,1.6400000000000001
232,"(33, 32)",76.57000000000002,1058461.7151085,1823686.952549,1058431.8951085,1823712.701549,78.18000000000002,1.6099999999999999
233,"(32, 346)",76.57000000000002,1058431.8951085,1823712.701549,1058430.4881085,1823713.9165490002,78.18000000000002,1.6099999999999999
234,"(346, 345)",76.57000000000002,1058430.4881085,1823713.9165490002,1058406.6731085,1823733.980549,78.18000000000002,1.6099999999999999
235,"(345, 344)",76.57000000000002,1058406.6731085,1823733.980549,1058373.3941085,1823762.321549,78.18000000000002,1.6099999999999999
236,"(188, 279)",76.59000000000003,1059490.8181085,1822850.054549,1059456.5911085,1822833.934549,78.19000000000003,1.6
237,"(279, 278)",76.59000000000003,1059456.5911085,1822833.934549,1059454.2681085,1822832.894549,78.19000000000003,1.6
238,"(170, 263)",76.59000000000003,1059139.2421085,1823424.2715490002,1059142.8711085,1823424.053549,78.19000000000003,1.6
239,"(36, 350)",76.67000000000002,1058578.6821085,1823587.587549,1058568.6091085,1823574.4715490001,78.23000000000002,1.56
240,"(350, 351)",76.67000000000002,1058568.6091085,1823574.4715490001,1058490.7121085,1823480.499549,78.23000000000002,1.56
241,"(351, 319)",76.67000000000002,1058490.7121085,1823480.499549,1058505.6461085,1823469.436549,78.23000000000002,1.56
242,"(319, 320)",76.67000000000002,1058505.6461085,1823469.436549,1058511.4301085,1823465.152549,78.23000000000002,1.56
243,"(320, 321)",76.67000000000002,1058511.4301085,1823465.152549,1058493.6201085,1823434.3325490002,78.23000000000002,1.56
244,"(129, 272)",76.69000000000003,1059245.6591085,1823205.6135490001,1059239.5241085,1823204.017549,78.24000000000002,1.55
245,"(272, 273)",76.69000000000003,1059239.5241085,1823204.017549,1059200.7771085,1823193.935549,78.24000000000002,1.55
246,"(273, 16)",76.69000000000003,1059200.7771085,1823193.935549,1059198.9311085,1823193.533549,78.24000000000002,1.55
247,"(321, 373)",76.75000000000003,1058493.6201085,1823434.3325490002,1058475.3421085,1823402.701549,78.27000000000002,1.52
248,"(373, 374)",76.75000000000003,1058475.3421085,1823402.701549,1058457.0331085,1823371.017549,78.27000000000002,1.52
249,"(263, 281)",76.79000000000002,1059142.8711085,1823424.053549,1059181.1041085,1823422.010549,78.29000000000002,1.5
250,"(281, 282)",76.79000000000002,1059181.1041085,1823422.010549,1059182.9081085,1823421.874549,78.29000000000002,1.5
251,"(278, 258)",76.81000000000003,1059454.2681085,1822832.894549,1059422.8971085,1822818.854549,78.30000000000003,1.49
252,"(344, 61)",76.87000000000003,1058373.3941085,1823762.321549,1058372.5801085,1823763.0155490001,78.33000000000003,1.46
253,"(61, 62)",76.87000000000003,1058372.5801085,1823763.0155490001,1058339.8081085,1823790.843549,78.33000000000003,1.46
254,"(178, 336)",77.03000000000003,1058864.5571085,1823459.320549,1058860.5661085,1823459.797549,78.41000000000003,1.38
255,"(70, 95)",77.29000000000002,1058848.5201085,1823390.0825490002,1058840.5691085,1823365.480549,78.54000000000002,1.2500000000000002
256,"(95, 96)",77.29000000000002,1058840.5691085,1823365.480549,1058829.1131085,1823333.189549,78.54000000000002,1.2500000000000002
257,"(96, 59)",77.29000000000002,1058829.1131085,1823333.189549,1058815.6401085,1823296.8635490001,78.54000000000002,1.2500000000000002
258,"(59, 60)",77.29000000000002,1058815.6401085,1823296.8635490001,1058798.7231085,1823262.911549,78.54000000000002,1.2500000000000002
259,"(60, 34)",77.29000000000002,1058798.7231085,1823262.911549,1058791.1351085,1823224.9715490001,78.54000000000002,1.2500000000000002
260,"(73, 74)",77.31000000000003,1059274.3361085,1823064.993549,1059234.8751085,1823052.296549,78.55000000000003,1.24
261,"(386, 385)",77.39000000000001,1059343.3051085,1822934.544549,1059338.0081085,1822931.948549,78.59000000000002,1.2
262,"(385, 414)",77.39000000000001,1059338.0081085,1822931.948549,1059309.0091085,1822914.962549,78.59000000000002,1.2
263,"(414, 402)",77.39000000000001,1059309.0091085,1822914.962549,1059307.4751085,1822914.0625490001,78.59000000000002,1.2
264,"(34, 35)",77.43,1058791.1351085,1823224.9715490001,1058790.7701085,1823223.144549,78.61000000000001,1.1800000000000002
265,"(35, 194)",77.43,1058790.7701085,1823223.144549,1058790.0571085,1823219.581549,78.61000000000001,1.1800000000000002
266,"(402, 397)",77.49000000000001,1059307.4751085,1822914.0625490001,1059303.8371085,1822911.948549,78.64000000000001,1.15
267,"(27, 156)",77.49000000000001,1058916.6041085,1823568.749549,1058879.1151085,1823574.047549,78.64000000000001,1.15
268,"(249, 248)",77.55000000000001,1059317.0541085,1823091.161549,1059318.9721085,1823092.297549,78.67000000000002,1.12
269,"(248, 247)",77.55000000000001,1059318.9721085,1823092.297549,1059344.4291085,1823109.485549,78.67000000000002,1.12
270,"(62, 354)",77.55000000000001,1058339.8081085,1823790.843549,1058287.2671085,1823835.459549,78.67000000000002,1.1199999999999999
271,"(354, 112)",77.55000000000001,1058287.2671085,1823835.459549,1058282.5081085,1823839.537549,78.67000000000002,1.1199999999999999
272,"(112, 113)",77.57000000000002,1058282.5081085,1823839.537549,1058250.8251085,1823866.685549,78.68000000000002,1.1099999999999999
273,"(113, 114)",77.83000000000001,1058250.8251085,1823866.685549,1058247.2191085,1823869.7755490001,78.81000000000002,0.9799999999999999
274,"(114, 115)",77.83000000000001,1058247.2191085,1823869.7755490001,1058245.0571085,1823871.628549,78.81000000000002,0.9799999999999999
275,"(9, 252)",77.89000000000001,1059096.4661085,1823248.3495490002,1059096.2691085,1823246.347549,78.84000000000002,0.9500000000000001
276,"(252, 253)",77.89000000000001,1059096.2691085,1823246.347549,1059096.2691085,1823203.951549,78.84000000000002,0.9500000000000001
277,"(253, 10)",77.89000000000001,1059096.2691085,1823203.951549,1059096.2171085,1823202.3665490001,78.84000000000002,0.9500000000000001
278,"(92, 331)",77.99000000000001,1059386.1791085,1822857.652549,1059387.1791085,1822855.817549,78.89000000000001,0.9
279,"(176, 177)",78.05000000000001,1059480.5571085,1823037.591549,1059502.8091085,1823055.1465490002,78.92000000000002,0.87
280,"(75, 78)",78.09000000000003,1059329.3401085,1823306.9305490002,1059277.8861085,1823312.648549,78.94000000000003,0.85
281,"(194, 195)",78.11000000000001,1058790.0571085,1823219.581549,1058774.7301085,1823174.130549,78.95000000000002,0.8400000000000001
282,"(195, 196)",78.11000000000001,1058774.7301085,1823174.130549,1058735.2961085,1823168.6365490002,78.95000000000002,0.8400000000000001
283,"(196, 47)",78.11000000000001,1058735.2961085,1823168.6365490002,1058710.5991085,1823168.465549,78.95000000000002,0.8400000000000001
284,"(47, 48)",78.11000000000001,1058710.5991085,1823168.465549,1058694.3671085,1823168.3525490002,78.95000000000002,0.8400000000000001
285,"(48, 49)",78.11000000000001,1058694.3671085,1823168.3525490002,1058654.2091085,1823168.117549,78.95000000000002,0.8400000000000001
286,"(49, 50)",78.11000000000001,1058654.2091085,1823168.117549,1058650.2481085,1823168.434549,78.95000000000002,0.8400000000000001
287,"(50, 51)",78.11000000000001,1058650.2481085,1823168.434549,1058641.8791085,1823162.4005490001,78.95000000000002,0.8400000000000001
288,"(51, 101)",78.15000000000003,1058641.8791085,1823162.4005490001,1058604.9381085,1823135.767549,78.97000000000003,0.8200000000000001
289,"(101, 102)",78.15000000000003,1058604.9381085,1823135.767549,1058593.6881085,1823126.233549,78.97000000000003,0.8200000000000001
290,"(102, 103)",78.15000000000003,1058593.6881085,1823126.233549,1058561.4421085,1823094.620549,78.97000000000003,0.8200000000000001
291,"(103, 104)",78.15000000000003,1058561.4421085,1823094.620549,1058540.2591085,1823067.5755490002,78.97000000000003,0.8200000000000001
292,"(104, 291)",78.15000000000003,1058540.2591085,1823067.5755490002,1058538.8031085,1823065.716549,78.97000000000003,0.8200000000000001
293,"(397, 398)",78.19000000000003,1059303.8371085,1822911.948549,1059297.3671085,1822908.188549,78.99000000000002,0.8
294,"(398, 399)",78.19000000000003,1059297.3671085,1822908.188549,1059274.7721085,1822894.642549,78.99000000000002,0.8
295,"(399, 400)",78.19000000000003,1059274.7721085,1822894.642549,1059259.0561085,1822885.381549,78.99000000000002,0.8
296,"(400, 394)",78.19000000000003,1059259.0561085,1822885.381549,1059239.1121085,1822873.407549,78.99000000000002,0.8
297,"(336, 335)",78.23000000000002,1058860.5661085,1823459.797549,1058823.8091085,1823464.365549,79.01000000000002,0.78
298,"(282, 290)",78.25000000000003,1059182.9081085,1823421.874549,1059207.0781085,1823420.057549,79.02000000000002,0.77
299,"(20, 19)",78.27000000000001,1058960.5911085,1823562.807549,1058981.2081085,1823559.5825490002,79.03000000000002,0.76
300,"(19, 160)",78.27000000000001,1058981.2081085,1823559.5825490002,1058983.4861085,1823559.225549,79.03000000000002,0.76
301,"(160, 159)",78.27000000000001,1058983.4861085,1823559.225549,1059022.1801085,1823552.611549,79.03000000000002,0.76
302,"(159, 58)",78.27000000000001,1059022.1801085,1823552.611549,1059060.4751085,1823546.372549,79.03000000000002,0.76
303,"(331, 259)",78.31000000000003,1059387.1791085,1822855.817549,1059411.4551085,1822812.7685490001,79.05000000000003,0.74
304,"(259, 260)",78.31000000000003,1059411.4551085,1822812.7685490001,1059377.3121085,1822794.122549,79.05000000000003,0.74
305,"(291, 292)",78.35000000000002,1058538.8031085,1823065.716549,1058511.9321085,1823035.567549,79.07000000000002,0.7200000000000001
306,"(292, 293)",78.35000000000002,1058511.9321085,1823035.567549,1058478.4471085,1823000.5385490002,79.07000000000002,0.7200000000000001
307,"(115, 310)",78.43,1058245.0571085,1823871.628549,1058205.9921085,1823905.101549,79.11000000000001,0.6799999999999999
308,"(54, 280)",78.49000000000001,1059389.2591085,1822969.3795490002,1059411.4191085,1822985.267549,79.14000000000001,0.65
309,"(293, 108)",78.55000000000001,1058478.4471085,1823000.5385490002,1058476.6331085,1822998.641549,79.17000000000002,0.6200000000000001
310,"(108, 109)",78.65000000000003,1058476.6331085,1822998.641549,1058403.5311085,1823027.5385490002,79.22000000000003,0.5700000000000001
311,"(394, 395)",78.71000000000001,1059239.1121085,1822873.407549,1059232.1741085,1822869.2415490001,79.25000000000001,0.54
312,"(16, 17)",78.71000000000001,1059198.9311085,1823193.533549,1059158.6301085,1823184.749549,79.25000000000001,0.54
313,"(335, 334)",78.71000000000001,1058823.8091085,1823464.365549,1058820.8861085,1823464.742549,79.25000000000001,0.54
314,"(374, 375)",78.79000000000002,1058457.0331085,1823371.017549,1058449.4511085,1823357.895549,79.29000000000002,0.5
315,"(375, 376)",78.79000000000002,1058449.4511085,1823357.895549,1058435.8451085,1823334.350549,79.29000000000002,0.5
316,"(376, 312)",78.79000000000002,1058435.8451085,1823334.350549,1058420.3951085,1823307.6125490002,79.29000000000002,0.5
317,"(312, 313)",78.79000000000002,1058420.3951085,1823307.6125490002,1058416.1861085,1823300.3295490001,79.29000000000002,0.5
318,"(313, 314)",78.81000000000003,1058416.1861085,1823300.3295490001,1058404.2441085,1823279.6635490002,79.30000000000003,0.49
319,"(314, 315)",78.81000000000003,1058404.2441085,1823279.6635490002,1058399.2441085,1823270.742549,79.30000000000003,0.49
320,"(315, 316)",78.81000000000003,1058399.2441085,1823270.742549,1058388.4711085,1823277.9005490001,79.30000000000003,0.49
321,"(316, 317)",78.81000000000003,1058388.4711085,1823277.9005490001,1058366.7011085,1823293.4435490002,79.30000000000003,0.49
322,"(317, 318)",78.81000000000003,1058366.7011085,1823293.4435490002,1058361.1131085,1823297.4335490002,79.30000000000003,0.49
323,"(146, 147)",78.87000000000003,1059239.0461085,1823243.039549,1059220.7221085,1823244.7545490002,79.33000000000003,0.45999999999999996
324,"(147, 148)",78.87000000000003,1059220.7221085,1823244.7545490002,1059181.9151085,1823248.5085490001,79.33000000000003,0.45999999999999996
325,"(109, 307)",78.89000000000001,1058403.5311085,1823027.5385490002,1058323.1591085,1823059.3085490002,79.34000000000002,0.45
326,"(307, 308)",78.89000000000001,1058323.1591085,1823059.3085490002,1058291.9611085,1823084.6435490001,79.34000000000002,0.45
327,"(308, 309)",78.89000000000001,1058291.9611085,1823084.6435490001,1058281.3431085,1823104.851549,79.34000000000002,0.45
328,"(260, 304)",78.99000000000001,1059377.3121085,1822794.122549,1059375.1211085,1822792.926549,79.39000000000001,0.4
329,"(304, 154)",78.99000000000001,1059375.1211085,1822792.926549,1059333.9581085,1822774.7075490002,79.39000000000001,0.4
330,"(171, 172)",78.99000000000001,1059632.8321085,1822980.5155490001,1059634.2701085,1822978.4675490002,79.39000000000001,0.4
331,"(172, 173)",78.99000000000001,1059634.2701085,1822978.4675490002,1059663.6561085,1822940.121549,79.39000000000001,0.4
332,"(25, 140)",78.99000000000001,1058922.8451085,1823567.7885490002,1058924.2421085,1823573.4275490001,79.39000000000001,0.4
333,"(140, 141)",78.99000000000001,1058924.2421085,1823573.4275490001,1058939.3671085,1823612.953549,79.39000000000001,0.4
334,"(141, 142)",78.99000000000001,1058939.3671085,1823612.953549,1058939.9631085,1823614.510549,79.39000000000001,0.4
335,"(10, 11)",78.99000000000001,1059096.2171085,1823202.3665490001,1059095.3991085,1823177.490549,79.39000000000001,0.4
336,"(318, 377)",79.01000000000002,1058361.1131085,1823297.4335490002,1058350.9561085,1823304.685549,79.40000000000002,0.39
337,"(377, 378)",79.01000000000002,1058350.9561085,1823304.685549,1058332.4701085,1823317.884549,79.40000000000002,0.39
338,"(378, 371)",79.01000000000002,1058332.4701085,1823317.884549,1058328.2091085,1823320.926549,79.40000000000002,0.39
339,"(397, 406)",79.09000000000003,1059303.8371085,1822911.948549,1059303.9291085,1822914.009549,79.44000000000003,0.35
340,"(142, 182)",79.21000000000001,1058939.9631085,1823614.510549,1058953.7311085,1823650.4985490001,79.50000000000001,0.29000000000000004
341,"(182, 21)",79.21000000000001,1058953.7311085,1823650.4985490001,1058954.4781085,1823652.434549,79.50000000000001,0.29000000000000004
342,"(21, 22)",79.21000000000001,1058954.4781085,1823652.434549,1058967.6891085,1823686.692549,79.50000000000001,0.29000000000000004
343,"(22, 23)",79.21000000000001,1058967.6891085,1823686.692549,1058982.1941085,1823725.030549,79.50000000000001,0.29000000000000004
344,"(23, 24)",79.21000000000001,1058982.1941085,1823725.030549,1058983.0051085,1823727.131549,79.50000000000001,0.29000000000000004
345,"(17, 18)",79.27000000000001,1059158.6301085,1823184.749549,1059157.0121084999,1823184.326549,79.53000000000002,0.26
346,"(18, 401)",79.27000000000001,1059157.0121084999,1823184.326549,1059125.0841085,1823175.9945490002,79.53000000000002,0.26
347,"(371, 372)",79.29000000000002,1058328.2091085,1823320.926549,1058296.1111085,1823343.843549,79.54000000000002,0.25
348,"(150, 84)",79.35000000000002,1059405.4741085,1823146.747549,1059431.8081085,1823165.061549,79.57000000000002,0.21999999999999997
349,"(84, 83)",79.35000000000002,1059431.8081085,1823165.061549,1059433.3821085,1823166.155549,79.57000000000002,0.21999999999999997
350,"(177, 276)",79.41000000000003,1059502.8091085,1823055.1465490002,1059504.8811085,1823056.7815490002,79.60000000000002,0.19
351,"(276, 87)",79.41000000000003,1059504.8811085,1823056.7815490002,1059526.7551085,1823073.2415490001,79.60000000000002,0.19
352,"(87, 88)",79.41000000000003,1059526.7551085,1823073.2415490001,1059528.5701085,1823074.6065490001,79.60000000000002,0.19
353,"(88, 85)",79.41000000000003,1059528.5701085,1823074.6065490001,1059553.1361085,1823092.061549,79.60000000000002,0.19
354,"(280, 302)",79.43,1059411.4191085,1822985.267549,1059414.0921085,1822987.184549,79.61000000000001,0.18
355,"(302, 303)",79.43,1059414.0921085,1822987.184549,1059439.6371084999,1823006.8185490002,79.61000000000001,0.18
356,"(173, 368)",79.43,1059663.6561085,1822940.121549,1059664.7901085,1822938.675549,79.61000000000001,0.18
357,"(368, 369)",79.43,1059664.7901085,1822938.675549,1059668.1131085,1822934.438549,79.61000000000001,0.18
358,"(369, 370)",79.43,1059668.1131085,1822934.438549,1059673.6841085,1822936.919549,79.61000000000001,0.18
359,"(370, 367)",79.43,1059673.6841085,1822936.919549,1059705.7391085,1822950.5255490001,79.61000000000001,0.18
360,"(66, 153)",79.49000000000001,1059570.7091085,1822888.306549,1059595.2981085,1822899.838549,79.64000000000001,0.15000000000000002
361,"(24, 41)",79.51000000000002,1058983.0051085,1823727.131549,1058993.4641085,1823754.243549,79.65000000000002,0.14
362,"(153, 277)",79.59000000000003,1059595.2981085,1822899.838549,1059598.0381085,1822901.1235490001,79.69000000000003,0.1
363,"(83, 82)",79.77000000000001,1059433.3821085,1823166.155549,1059455.2061085,1823180.216549,79.78000000000002,0.01
364,"(58, 57)",79.77000000000001,1059060.4751085,1823546.372549,1059095.2171085,1823539.8695490002,79.78000000000002,0.01
365,"(57, 56)",79.77000000000001,1059095.2171085,1823539.8695490002,1059098.2601085,1823539.299549,79.78000000000002,0.01
366,"(766, 1)",79.79000000000002,1059188.6417683344,1823345.6221197168,1059183.6521085,1823346.206549,0.0,79.79000000000002
367,"(148, 186)",79.79000000000002,1059181.9151085,1823248.5085490001,1059178.8281085,1823248.807549,79.79000000000002,0.0
368,"(74, 268)",79.79000000000002,1059234.8751085,1823052.296549,1059231.0461085,1823051.064549,79.79000000000002,0.0
369,"(247, 251)",79.79000000000002,1059344.4291085,1823109.485549,1059346.9881085,1823111.212549,79.79000000000002,0.0
370,"(251, 250)",79.79000000000002,1059346.9881085,1823111.212549,1059372.8911085,1823127.6635490002,79.79000000000002,0.0
371,"(250, 275)",79.79000000000002,1059372.8911085,1823127.6635490002,1059374.7221085,1823128.826549,79.79000000000002,0.0
372,"(275, 274)",79.79000000000002,1059374.7221085,1823128.826549,1059400.7101085,1823144.0525490001,79.79000000000002,0.0
373,"(395, 396)",79.79000000000002,1059232.1741085,1822869.2415490001,1059205.4041085,1822852.5655490002,79.79000000000002,0.0
374,"(406, 407)",79.79000000000002,1059303.9291085,1822914.009549,1059272.0731085,1822894.959549,79.79000000000002,0.0
375,"(303, 325)",79.79000000000002,1059439.6371084999,1823006.8185490002,1059441.4871085,1823008.240549,79.79000000000002,0.0
376,"(325, 326)",79.79000000000002,1059441.4871085,1823008.240549,1059474.0371085,1823032.6945490001,79.79000000000002,0.0
377,"(326, 327)",79.79000000000002,1059474.0371085,1823032.6945490001,1059476.6591085,1823034.608549,79.79000000000002,0.0
378,"(154, 155)",79.79000000000002,1059333.9581085,1822774.7075490002,1059333.2681085,1822774.402549,79.79000000000002,0.0
379,"(155, 365)",79.79000000000002,1059333.2681085,1822774.402549,1059331.3841085,1822773.5695490001,79.79000000000002,0.0
380,"(401, 408)",79.79000000000002,1059125.0841085,1823175.9945490002,1059122.1271085,1823175.222549,79.79000000000002,0.0
381,"(357, 356)",79.79000000000002,1059379.1951085,1823323.581549,1059427.4971085,1823315.595549,79.79000000000002,0.0
382,"(356, 355)",79.79000000000002,1059427.4971085,1823315.595549,1059430.5051085,1823315.097549,79.79000000000002,0.0
383,"(85, 86)",79.79000000000002,1059553.1361085,1823092.061549,1059554.8681085,1823093.2915490002,79.79000000000002,0.0
384,"(258, 257)",79.79000000000002,1059422.8971085,1822818.854549,1059420.7601085,1822817.897549,79.79000000000002,0.0
385,"(82, 338)",79.79000000000002,1059455.2061085,1823180.216549,1059457.1031085,1823181.438549,79.79000000000002,0.0
386,"(338, 337)",79.79000000000002,1059457.1031085,1823181.438549,1059484.7351085,1823198.5855490002,79.79000000000002,0.0
387,"(78, 300)",79.79000000000002,1059277.8861085,1823312.648549,1059275.2071085,1823312.945549,79.79000000000002,0.0
388,"(367, 366)",79.79000000000002,1059705.7391085,1822950.5255490001,1059707.8761085,1822951.421549,79.79000000000002,0.0
389,"(118, 417)",79.79000000000002,1059132.7641085,1823352.5415490002,1059132.2641085,1823346.651549,79.79000000000002,0.0
390,"(290, 389)",79.79000000000002,1059207.0781085,1823420.057549,1059208.1111085,1823419.979549,79.79000000000002,0.0
391,"(389, 387)",79.79000000000002,1059208.1111085,1823419.979549,1059209.4761085,1823419.877549,79.79000000000002,0.0
392,"(387, 388)",79.79000000000002,1059209.4761085,1823419.877549,1059210.7811085,1823419.779549,79.79000000000002,0.0
393,"(388, 409)",79.79000000000002,1059210.7811085,1823419.779549,1059245.6571085,1823433.549549,79.79000000000002,0.0
394,"(409, 410)",79.79000000000002,1059245.6571085,1823433.549549,1059285.2711085,1823444.668549,79.79000000000002,0.0
395,"(410, 411)",79.79000000000002,1059285.2711085,1823444.668549,1059325.3491085,1823461.1165490001,79.79000000000002,0.0
396,"(411, 412)",79.79000000000002,1059325.3491085,1823461.1165490001,1059362.8781085,1823482.1975490001,79.79000000000002,0.0
397,"(412, 413)",79.79000000000002,1059362.8781085,1823482.1975490001,1059367.2791085,1823485.904549,79.79000000000002,0.0
398,"(334, 416)",79.79000000000002,1058820.8861085,1823464.742549,1058784.1881085,1823469.4715490001,79.79000000000002,0.0
399,"(416, 415)",79.79000000000002,1058784.1881085,1823469.4715490001,1058781.6151085,1823469.8025490001,79.79000000000002,0.0
400,"(415, 121)",79.79000000000002,1058781.6151085,1823469.8025490001,1058743.4061085,1823474.730549,79.79000000000002,0.0
401,"(121, 120)",79.79000000000002,1058743.4061085,1823474.730549,1058740.7531085,1823475.0725490001,79.79000000000002,0.0
402,"(156, 157)",79.79000000000002,1058879.1151085,1823574.047549,1058876.8121085,1823574.372549,79.79000000000002,0.0
403,"(157, 158)",79.79000000000002,1058876.8121085,1823574.372549,1058838.6781085,1823579.000549,79.79000000000002,0.0
404,"(158, 349)",79.79000000000002,1058838.6781085,1823579.000549,1058836.5841085,1823579.2545490002,79.79000000000002,0.0
405,"(41, 42)",79.79000000000002,1058993.4641085,1823754.243549,1058996.4811085,1823762.064549,79.79000000000002,0.0
406,"(309, 284)",79.79000000000002,1058281.3431085,1823104.851549,1058274.2691085,1823118.316549,79.79000000000002,0.0
407,"(284, 285)",79.79000000000002,1058274.2691085,1823118.316549,1058272.4891085,1823121.703549,79.79000000000002,0.0
408,"(11, 97)",79.79000000000002,1059095.3991085,1823177.490549,1059095.3391085,1823175.669549,79.79000000000002,0.0
409,"(97, 98)",79.79000000000002,1059095.3391085,1823175.669549,1059096.0781085,1823145.067549,79.79000000000002,0.0
410,"(98, 99)",79.79000000000002,1059096.0781085,1823145.067549,1059099.9821085,1823108.135549,79.79000000000002,0.0
411,"(99, 100)",79.79000000000002,1059099.9821085,1823108.135549,1059104.3271085,1823079.374549,79.79000000000002,0.0
412,"(100, 305)",79.79000000000002,1059104.3271085,1823079.374549,1059104.4141085,1823078.799549,79.79000000000002,0.0
413,"(305, 306)",79.79000000000002,1059104.4141085,1823078.799549,1059110.4291085,1823050.309549,79.79000000000002,0.0
414,"(306, 254)",79.79000000000002,1059110.4291085,1823050.309549,1059119.4801085,1823016.8295490001,79.79000000000002,0.0
415,"(254, 255)",79.79000000000002,1059119.4801085,1823016.8295490001,1059121.2981085,1823010.104549,79.79000000000002,0.0
416,"(255, 256)",79.79000000000002,1059121.2981085,1823010.104549,1059078.1041085,1823002.1975490001,79.79000000000002,0.0
417,"(256, 358)",79.79000000000002,1059078.1041085,1823002.1975490001,1059075.1841085,1823001.662549,79.79000000000002,0.0
