Peano Meter,Final Voltage A (V),Final Voltage B (V),Final Voltage C (V),Distance to Transformer (m),Load A (kW),Load B (kW),Load C (kW),Group,Phases,Meter X,Meter Y,New Phase,New Load A,New Load B,New Load C
D485066,227.27218130925988,225.29556402028473,222.33649327758806,321.5001036706876,0.0,0.0,0.18,Group 1,C,1059016.0671085,1823447.3055490002,C,0.0,0.0,0.18
5800729066,219.53728492746376,226.54914724582738,228.19788898985144,399.78779398348564,0.0,0.0,0.19,Group 1,C,1058598.7661085,1823562.341549,B,0.0,0.19,0.0
28475139,222.54643752836898,227.5707603711888,223.75018740584133,592.4574132820301,0.19,0.0,0.0,Group 2,A,1059493.5701085,1822860.4575490002,B,0.0,0.19,0.0
27755152,222.0716898834156,227.5707603711888,223.75018740584133,670.0184464576339,0.16,0.0,0.0,Group 2,A,1059432.3381085,1822825.845549,A,0.16,0.0,0.0
6100123997,214.4149387440425,217.32996091129226,221.97645946761818,572.6833848262452,0.16,0.0,0.0,Group 2,A,1059362.6841085,1822891.5215490002,C,0.0,0.0,0.16
5901163264,228.37557512847727,229.37769177969798,229.41202126905432,49.5680774089345,0.0,0.0,0.32,Group 1,C,1058895.0691085,1823378.1465490002,C,0.0,0.0,0.32
6001595840,226.038851977756,226.46871862203244,227.78872822036885,115.16171066387899,0.0,0.0,0.3,Group 2,C,1059224.6751085,1823335.296549,B,0.0,0.3,0.0
6001596876,226.85742310663628,228.3862718573242,225.14910356618327,229.31991985014895,0.2,0.0,0.0,Group 2,A,1059415.5301085,1823119.492549,B,0.0,0.2,0.0
6100473441,227.6893305746189,226.10269901603945,224.8374340104654,202.26678502556427,0.1,0.0,0.0,Group 1,A,1059095.5371085,1823319.4675490002,B,0.0,0.1,0.0
5800301147,216.92957514063875,218.81582041803836,223.95872352175545,502.82006199871137,0.0,0.0,0.0,Group 2,A,1059364.9571085,1823134.632549,C,0.0,0.0,0.0
6201353713,228.79777847365588,229.0961369159058,228.15493904017387,81.54626297319464,0.0,0.0,0.27,Group 2,C,1059343.1951085,1823255.273549,B,0.0,0.27,0.0
6300602043,229.29501980896327,224.01575601833432,229.49634243067763,414.60294807788273,0.0,0.0,0.0,Group 2,B,1059592.0421085,1823055.348549,A,0.0,0.0,0.0
23482324,227.27508178755505,225.31646287044737,222.38139512852442,318.33464872709357,0.0,0.0,0.02,Group 1,C,1059025.5731085,1823442.1505490001,C,0.0,0.0,0.02
6300249262,228.27992095552992,228.83994249162996,227.32870587880603,120.98302874683816,0.0,0.0,0.05,Group 2,C,1059369.9411085,1823206.796549,A,0.05,0.0,0.0
6200457511,228.32406861681406,228.85478984312894,227.39914189842702,117.620957658851,0.0,0.25,0.0,Group 2,B,1059364.2211085,1823220.472549,C,0.0,0.0,0.25
17352642,226.71225648406485,228.34423296150953,224.92299614773083,241.0602171957984,0.0,0.0,0.26,Group 2,C,1059420.8541085,1823106.755549,A,0.26,0.0,0.0
6200454208,226.1776689550356,228.18941840239532,224.27520568563693,284.29598368464605,0.0,0.0,0.35,Group 2,C,1059444.4641085,1823074.380549,C,0.0,0.0,0.35
5600394150,226.1776689550356,228.18941840239532,224.27520568563693,284.29598368464605,0.0,0.0,1.13,Group 2,C,1059445.3651085,1823079.989549,C,0.0,0.0,1.13
5600394154,225.67254464605327,226.14215870163738,227.60409989021755,125.8130433555094,0.0,0.0,0.31,Group 2,C,1059220.2551085,1823317.1195490002,C,0.0,0.0,0.31
17172153,224.4371614961035,225.04081900389065,227.02385373686192,161.7372400478094,0.0,0.0,0.0,Group 2,B,1059223.5271085,1823286.773549,C,0.0,0.0,0.0
C691151,221.7318379895251,222.32526684109936,225.5820860827883,366.58005807883825,0.0,0.26,0.0,Group 2,B,1059129.2341085,1823172.485549,B,0.0,0.26,0.0
5700852015,227.67956227148153,226.07475802390576,224.8374340104654,205.282130445118,0.16,0.0,0.0,Group 1,A,1059096.6561085,1823309.608549,A,0.16,0.0,0.0
6499457,222.8516815270636,227.5707603711888,223.75018740584133,557.3910917611789,0.42,0.0,0.0,Group 2,A,1059515.8261085,1822870.115549,A,0.42,0.0,0.0
5800728430,222.8516815270636,227.5707603711888,223.75018740584133,557.3910917611789,0.13,0.0,0.0,Group 2,A,1059517.5441085,1822866.4815490001,B,0.0,0.13,0.0
5600440627,222.5240320899556,227.5707603711888,223.75018740584133,595.2707077919729,0.06,0.0,0.0,Group 2,A,1059483.0701085,1822850.668549,B,0.0,0.06,0.0
20017883,227.1747285673959,224.55031232043737,221.5074246001006,476.70666001276373,0.0,0.0,0.13,Group 1,C,1058870.5211085,1823462.5655490002,C,0.0,0.0,0.13
30298936,227.18690937102315,224.6479373640076,221.66201683233191,436.82972725464873,0.0,0.0,0.1,Group 1,C,1058906.5951085,1823458.249549,C,0.0,0.0,0.1
6200457914,227.18690937102315,224.6479373640076,221.66201683233191,436.82972725464873,0.0,0.08,0.0,Group 1,B,1058910.5611085,1823457.834549,C,0.0,0.0,0.08
6500768854,227.23913393718374,225.0612648873488,222.00032131148794,357.566612360211,0.0,0.0,0.79,Group 1,C,1058977.2431085,1823452.901549,B,0.0,0.79,0.0
B908204,227.1715226610847,225.94831032909443,223.59846581099143,262.7161591758788,0.0,0.0,0.09,Group 1,C,1059137.5681085,1823428.392549,B,0.0,0.09,0.0
25359395,224.4371614961035,225.04081900389065,227.02385373686192,161.7372400478094,0.0,0.02,0.0,Group 2,B,1059222.6011085,1823292.0655490002,C,0.0,0.0,0.02
6001595288,224.50252430040928,227.8103886701078,223.76318080999786,420.60798179991133,0.0,0.0,0.13,Group 2,C,1059521.4051085,1822954.4605490002,C,0.0,0.0,0.13
28144007,227.3112669519783,225.57719092828418,222.94466627673052,278.84381048575875,0.0,0.15,0.0,Group 1,B,1059053.8811085,1823441.127549,B,0.0,0.15,0.0
28838113,228.37557512847727,229.37769177969798,229.41202126905432,49.5680774089345,0.0,0.24,0.0,Group 1,B,1058894.4101085,1823374.8635490001,B,0.0,0.24,0.0
5700214747,227.51277576140504,225.46628278960242,224.8374340104654,314.63501648704363,0.0,0.12,0.0,Group 1,B,1059087.2551085,1823196.4305490002,C,0.0,0.0,0.12
27554380,227.27218130925988,225.29556402028473,222.33649327758806,321.5001036706876,0.0,0.0,0.34,Group 1,C,1059012.3271085,1823447.3055490002,C,0.0,0.0,0.34
5900535414,227.15067458201477,225.94831032909443,223.59705553972321,266.3517010886788,0.0,0.0,0.1,Group 1,C,1059148.0191085,1823428.3055490002,C,0.0,0.0,0.1
6100810862,227.60585305161212,226.23545038061349,224.25948742109352,193.44071503719013,0.15,0.0,0.0,Group 1,A,1059099.3761085,1823385.6705490001,C,0.0,0.0,0.15
5900992765,226.12478047066065,228.17410183549615,224.2508412871618,288.5735414149722,0.0,0.0,0.03,Group 2,C,1059451.1331085,1823068.0995490002,A,0.03,0.0,0.0
5600160239,229.37288570190546,225.11095109055123,229.49634243067763,300.3060227942824,0.0,1.21,0.0,Group 2,B,1059526.1631085,1823141.492549,B,0.0,1.21,0.0
6600600217,226.9207419804421,225.94831032909443,223.59705553972321,306.44836567982395,0.73,0.0,0.0,Group 1,A,1059183.3011085,1823427.097549,B,0.0,0.73,0.0
6200201431,221.7318379895251,222.40227263811056,225.62649273012227,290.6632422768113,0.0,0.0,0.23,Group 2,C,1059197.9481085,1823185.776549,C,0.0,0.0,0.23
6300249319,227.8799384277684,226.29584160936994,224.2294215093493,277.1210687518411,0.0,0.0,0.1,Group 1,C,1059211.7341085,1823338.110549,C,0.0,0.0,0.1
6602693694,229.26574148449967,223.64549509765303,229.49634243067763,457.57988303821276,0.0,0.58,0.0,Group 2,B,1059614.4891085,1823014.168549,B,0.0,0.58,0.0
18057653,228.32406861681406,228.85478984312894,227.39914189842702,117.620957658851,0.0,0.07,0.0,Group 2,B,1059360.7051085,1823218.6465490002,C,0.0,0.0,0.07
6499545,226.63644007713916,228.32227710085527,224.8280795201623,247.1918963296784,0.0,0.0,0.15,Group 2,C,1059426.3831085,1823105.858549,A,0.15,0.0,0.0
6499534,216.89820897867844,219.13356531367918,223.87946031436476,392.82893108301295,0.0,0.23,0.0,Group 2,B,1059270.7711085,1823053.4435490002,A,0.23,0.0,0.0
6602856559,216.92957514063875,218.81582041803836,223.95872352175545,469.0473139484947,0.0,0.1,0.0,Group 2,B,1059334.8491085,1823113.289549,C,0.0,0.0,0.1
6100249126,216.92957514063875,218.81582041803836,223.95872352175545,502.82006199871137,0.0,0.0,0.0,Group 2,A,1059367.0161085,1823131.311549,C,0.0,0.0,0.0
6500626590,227.6259856148998,225.7492654065914,224.8374340104654,240.40927681689848,0.0,0.7,0.0,Group 1,B,1059090.9171085,1823273.787549,B,0.0,0.7,0.0
6001596092,227.58292542219172,225.5635976383304,224.8374340104654,268.6414945121985,0.0,0.17,0.0,Group 1,B,1059093.4751085,1823256.084549,A,0.17,0.0,0.0
27199709,227.51277576140504,225.46628278960242,224.8374340104654,314.63501648704363,0.0,0.17,0.0,Group 1,B,1059087.6561085,1823199.458549,B,0.0,0.17,0.0
24678809,214.172343228574,217.0721425974977,222.3461091473379,654.0658510004704,0.0,0.0,0.0,Group 2,B,1059432.0201085,1823010.965549,A,0.0,0.0,0.0
5800728432,214.172343228574,217.09768104012497,222.3461091473379,618.557858448538,0.0,0.0,0.0,Group 2,B,1059401.3271085,1822987.9335490002,A,0.0,0.0,0.0
23350484,229.24131358871557,223.44226872166323,229.49634243067763,493.43707296682226,0.0,0.0,0.0,Group 2,B,1059634.0541085,1822985.2715490002,A,0.0,0.0,0.0
17237025,229.24131358871557,223.44226872166323,229.49634243067763,493.43707296682226,0.0,0.13,0.0,Group 2,B,1059631.6961085,1822988.5485490002,A,0.13,0.0,0.0
23267942,220.40593806092562,226.7329407197633,228.2237260188275,364.01107121141183,0.0,0.0,0.09,Group 1,C,1058628.7771085,1823539.814549,B,0.0,0.09,0.0
23570246,228.8588622245555,227.97045300388322,227.15039931045368,86.40257189790074,0.0,0.17,0.0,Group 1,B,1059035.3331085,1823360.093549,B,0.0,0.17,0.0
22117420,228.8588622245555,227.97045300388322,227.15039931045368,86.40257189790074,0.0,0.18,0.0,Group 1,B,1059034.8451085,1823356.1535490002,C,0.0,0.0,0.18
6100127351,227.16218665316006,224.44578578874714,221.48511744369208,520.7130341044258,0.0,0.25,0.0,Group 1,B,1058818.9011085,1823468.9435490002,B,0.0,0.25,0.0
20258236,227.35223042172896,229.90323977827924,229.43557750327543,154.69393022619067,0.0,0.0,0.23,Group 1,C,1058948.9861085,1823519.269549,C,0.0,0.0,0.23
6499494,214.172343228574,217.16849389647663,222.3461091473379,591.290769421838,0.69,0.0,0.0,Group 2,A,1059387.1361085,1822974.1195490002,B,0.0,0.69,0.0
5800061086,215.15166592970277,218.0168503521934,222.79443147474197,486.3168816059807,0.0,0.0,0.0,Group 2,C,1059308.2741085,1822977.872549,C,0.0,0.0,0.0
5901232691,227.3112669519783,225.57719092828418,222.94466627673052,278.84381048575875,0.0,0.04,0.0,Group 1,B,1059053.3721085,1823437.154549,C,0.0,0.0,0.04
5900992253,214.2465124122281,217.20084912429127,222.3461091473379,578.8321720425303,0.0,0.26,0.0,Group 2,B,1059374.1071085,1822968.705549,B,0.0,0.26,0.0
20503321,215.15166592970277,218.0168503521934,222.79443147474197,486.3168816059807,0.0,0.0,0.11,Group 2,C,1059313.3511085,1822975.685549,C,0.0,0.0,0.11
6200459627,227.1715226610847,225.94831032909443,223.59846581099143,262.7161591758788,0.0,0.0,0.13,Group 1,C,1059137.8961085,1823431.611549,B,0.0,0.13,0.0
5800728440,225.98933085621815,228.55557786123683,228.74601231052245,134.1117016374255,0.08,0.0,0.0,Group 1,A,1058802.7991085,1823397.8625490002,C,0.0,0.0,0.08
6499516,229.40788201754705,225.8447921089734,229.49634243067763,248.93625988848243,0.0,0.47,0.0,Group 2,B,1059498.5901085,1823188.066549,B,0.0,0.47,0.0
6499525,227.34545843628095,228.52566429172532,225.864991940428,192.14993630433895,0.0,0.0,0.24,Group 2,C,1059396.0571085,1823154.668549,B,0.0,0.24,0.0
28838367,227.34545843628095,228.52566429172532,225.864991940428,192.14993630433895,0.0,0.0,0.1,Group 2,C,1059394.1431085,1823158.097549,C,0.0,0.0,0.1
28838447,216.92957514063875,218.81582041803836,223.95872352175545,469.0473139484947,0.0,0.44,0.0,Group 2,B,1059336.7491085,1823109.7275490002,C,0.0,0.0,0.44
22322815,227.67956227148153,226.07475802390576,224.8374340104654,205.282130445118,0.27,0.0,0.0,Group 1,A,1059096.2111085,1823305.6465490002,C,0.0,0.0,0.27
5900690773,227.58292542219172,225.5635976383304,224.8374340104654,268.6414945121985,0.0,0.42,0.0,Group 1,B,1059093.0081085,1823252.111549,B,0.0,0.42,0.0
6499510,214.172343228574,217.09768104012497,222.3461091473379,618.557858448538,0.0,0.02,0.0,Group 2,B,1059403.6841085,1822984.692549,A,0.02,0.0,0.0
6499549,214.172343228574,217.09768104012497,222.3461091473379,618.557858448538,0.0,0.23,0.0,Group 2,B,1059404.5681085,1822990.340549,B,0.0,0.23,0.0
6001520688,214.41628040577436,217.30451563910134,222.3461091473379,550.3156380316302,0.0,1.14,0.0,Group 2,B,1059355.7041085,1822949.137549,B,0.0,1.14,0.0
21715352,214.3818775205648,217.17097585232986,221.690906694864,623.7559176404669,0.09,0.0,0.0,Group 2,A,1059386.2491085,1822848.6975490001,A,0.09,0.0,0.0
5901232694,229.26574148449967,223.64549509765303,229.49634243067763,457.57988303821276,0.0,0.13,0.0,Group 2,B,1059617.4061085,1823016.982549,A,0.13,0.0,0.0
22938784,229.24131358871557,223.44226872166323,229.49634243067763,493.43707296682226,0.0,1.11,0.0,Group 2,B,1059637.3691085,1822987.591549,A,1.11,0.0,0.0
28838309,217.88211508496815,226.21221132955074,228.19788898985144,479.0658286826851,0.0,0.47,0.0,Group 1,B,1058537.7891085,1823611.246549,B,0.0,0.47,0.0
6499512,227.24165382103973,225.07560588373016,222.02377097688964,354.81651381658764,0.0,0.0,0.22,Group 1,C,1058988.1391085,1823451.310549,B,0.0,0.22,0.0
C253788,227.23913393718374,225.0612648873488,222.00032131148794,357.566612360211,0.0,0.0,0.11,Group 1,C,1058976.6901085,1823448.958549,B,0.0,0.11,0.0
6001522978,227.27218130925988,225.29556402028473,222.33649327758806,321.5001036706876,0.0,0.0,0.63,Group 1,C,1059015.4791085,1823443.2585490001,C,0.0,0.0,0.63
19414453,227.58500847161312,226.21470926724606,224.21406213426127,196.12816178100013,0.16,0.0,0.0,Group 1,A,1059102.3921085,1823398.6945490001,A,0.16,0.0,0.0
5800847321,226.61883422202087,229.90323977827924,229.43557750327543,203.5029667277378,0.46,0.0,0.0,Group 1,A,1058948.4891085,1823558.6705490001,A,0.46,0.0,0.0
24643203,227.24649019839885,228.46398647159194,225.71981640289002,233.68052692801683,0.0,0.06,0.0,Group 2,B,1059433.9651085,1823172.141549,C,0.0,0.0,0.06
29501846,223.42808093100388,227.5938629130373,223.75018740584133,536.8683767544188,0.1,0.0,0.0,Group 2,A,1059599.2281085,1822910.0525490001,B,0.0,0.1,0.0
5600588407,227.24165382103973,225.07560588373016,222.02377097688964,354.81651381658764,0.0,0.13,0.0,Group 1,B,1058992.1741085,1823450.2755490001,C,0.0,0.0,0.13
6499474,227.5008346598463,229.90323977827924,229.4438587341693,145.16973907936068,0.0,0.0,0.17,Group 1,C,1058945.0781085,1823514.1295490002,C,0.0,0.0,0.17
24272623,214.172343228574,217.16849389647663,222.3461091473379,591.290769421838,0.68,0.0,0.0,Group 2,A,1059382.4201085,1822978.918549,A,0.68,0.0,0.0
6200455793,228.27992095552992,228.83994249162996,227.32870587880603,120.98302874683816,0.0,0.0,0.05,Group 2,C,1059368.0381085,1823211.774549,C,0.0,0.0,0.05
30298937,227.18690937102315,224.6479373640076,221.66201683233191,436.82972725464873,0.0,0.24,0.0,Group 1,B,1058907.3591085,1823462.0625490001,C,0.0,0.0,0.24
6300342696,227.8799384277684,226.29584160936994,224.2294215093493,277.1210687518411,0.0,0.0,0.31,Group 1,C,1059215.5341085,1823334.831549,B,0.0,0.31,0.0
5800728438,227.73360622738534,226.211442213625,224.8374340104654,190.5314675181268,0.29,0.0,0.0,Group 1,A,1059096.3011085,1823323.003549,B,0.0,0.29,0.0
6001596396,214.42158376034192,217.34020900992098,222.00754938687274,569.3981974647655,0.0,0.0,0.0,Group 2,A,1059358.0021085,1822903.4035490002,C,0.0,0.0,0.0
6499447,220.5253242402696,221.66779014447923,225.1958141944509,279.42105333514854,0.0,0.0,0.26,Group 2,C,1059247.8811085,1823172.283549,C,0.0,0.0,0.26
5600394153,216.92957514063875,218.81582041803836,223.95872352175545,469.0473139484947,0.0,0.0,0.0,Group 2,B,1059340.2511085,1823111.864549,C,0.0,0.0,0.0
16501071,227.67956227148153,226.07475802390576,224.8374340104654,205.282130445118,0.02,0.0,0.0,Group 1,A,1059092.6051085,1823310.054549,C,0.0,0.0,0.02
24643153,227.58292542219172,225.5635976383304,224.8374340104654,268.6414945121985,0.0,0.24,0.0,Group 1,B,1059088.9681085,1823252.578549,C,0.0,0.0,0.24
6200460793,225.5882443326229,227.9904992292033,223.93254127847382,390.59762913703094,0.0,0.0,0.0,Group 2,A,1059520.2291085,1823076.132549,C,0.0,0.0,0.0
25574964,225.5882443326229,228.01219700887148,223.93254127847382,360.58299884184976,0.0,0.0,0.18,Group 2,C,1059495.3311085,1823059.7785490002,C,0.0,0.0,0.18
28468006,214.38323032087396,217.1771609871966,221.690906694864,621.6661269811273,0.0,0.0,0.28,Group 2,C,1059377.5201085,1822856.5795490001,A,0.28,0.0,0.0
5600394144,229.20669676362036,223.39886563820102,229.49634243067763,544.2505012943096,0.0,0.22,0.0,Group 2,B,1059666.5061085,1822946.4775490002,A,0.22,0.0,0.0
6200460257,217.88211508496815,226.21221132955074,228.19788898985144,479.0658286826851,0.0,0.12,0.0,Group 1,B,1058540.3841085,1823614.273549,B,0.0,0.12,0.0
20001748,226.08041398507683,228.5902087558775,228.7589898479117,130.47700261268727,0.0,0.0,0.39,Group 1,C,1058821.3661085,1823392.259549,C,0.0,0.0,0.39
17304716,226.08041398507683,228.5902087558775,228.7589898479117,130.47700261268727,0.12,0.0,0.0,Group 1,A,1058817.5641085,1823393.4105490001,B,0.0,0.12,0.0
22323601,227.99674241166613,229.25541523529887,229.2912796557941,62.05310633091725,0.0,0.0,0.19,Group 1,C,1058880.5261085,1823379.9475490001,B,0.0,0.19,0.0
6499443,228.11799805891235,226.83917291972654,225.38046252021607,142.50230968675424,0.0,0.0,0.17,Group 1,C,1059084.8821085,1823354.479549,A,0.17,0.0,0.0
6001523790,227.1971125276635,224.82211754114846,221.80458182703507,403.4271521891487,0.16,0.0,0.0,Group 1,A,1058935.4651085,1823458.848549,C,0.0,0.0,0.16
27755251,227.58500847161312,226.21470926724606,224.21406213426127,196.12816178100013,0.07,0.0,0.0,Group 1,A,1059098.2421085,1823394.8895490002,A,0.07,0.0,0.0
24679780,229.1419352749354,229.90323977827924,229.66378416531634,39.997777133848544,0.0,0.0,0.18,Group 1,C,1058936.7071085,1823405.355549,C,0.0,0.0,0.18
6499439,227.18690937102315,224.6479373640076,221.66201683233191,436.82972725464873,0.0,0.26,0.0,Group 1,B,1058911.1231085,1823461.880549,B,0.0,0.26,0.0
24679702,214.4149387440425,217.32996091129226,221.97645946761818,572.6833848262452,0.09,0.0,0.0,Group 2,A,1059361.1661085,1822896.537549,B,0.0,0.09,0.0
6200460256,226.08041398507683,228.5902087558775,228.7589898479117,130.47700261268727,0.0,0.0,0.72,Group 1,C,1058819.4601085,1823385.8225490001,C,0.0,0.0,0.72
5600618463,221.7318379895251,222.36043373609706,225.5820860827883,331.9104149922436,0.0,0.0,0.28,Group 2,C,1059165.9331085,1823179.159549,C,0.0,0.0,0.28
6602856539,230.0,230.0,229.5044962563356,44.2909463659,0.0,0.0,1.19,Group 2,C,1059369.5921085,1823318.013549,C,0.0,0.0,1.19
27512158,215.8111964441152,218.60278235821244,223.36373863713044,437.263326505325,2.43,0.0,0.0,Group 2,A,1059295.8891085,1823012.901549,A,2.43,0.0,0.0
5800300542,227.6893305746189,226.10269901603945,224.8374340104654,202.26678502556427,0.04,0.0,0.0,Group 1,A,1059093.2921085,1823319.970549,C,0.0,0.0,0.04
5800953189,214.172343228574,217.16849389647663,222.3461091473379,591.290769421838,0.08,0.0,0.0,Group 2,A,1059390.6421085,1822972.864549,B,0.0,0.08,0.0
6100473372,223.33759632509086,227.5707603711888,223.75018740584133,515.8671289434919,0.0,0.08,0.0,Group 2,B,1059553.3371085,1822888.1435490001,A,0.08,0.0,0.0
6101018318,215.15166592970277,218.0168503521934,222.79443147474197,486.3168816059807,0.0,0.0,0.35,Group 2,C,1059313.9071085,1822974.922549,B,0.0,0.35,0.0
30299226,229.29501980896327,224.01575601833432,229.49634243067763,414.60294807788273,0.0,0.23,0.0,Group 2,B,1059593.5761085,1823051.891549,B,0.0,0.23,0.0
6200458504,229.26574148449967,223.64549509765303,229.49634243067763,457.57988303821276,0.0,0.05,0.0,Group 2,B,1059612.2991085,1823017.961549,B,0.0,0.05,0.0
17900844,216.92957514063875,218.9620840051614,223.95872352175545,436.10191885661135,0.19,0.0,0.0,Group 2,A,1059309.6541085,1823096.172549,A,0.19,0.0,0.0
27755419,227.51277576140504,225.46628278960242,224.8374340104654,314.63501648704363,0.0,0.26,0.0,Group 1,B,1059091.6921085,1823199.280549,C,0.0,0.0,0.26
5600394149,225.5882443326229,228.01219700887148,223.93254127847382,360.58299884184976,0.0,0.0,0.5,Group 2,C,1059497.7371085,1823056.4885490001,C,0.0,0.0,0.5
5800728431,224.54333978795958,227.81874580184606,223.76949087291396,417.285815940136,0.0,0.0,0.01,Group 2,C,1059515.6621085,1822961.9545490001,C,0.0,0.0,0.01
A647929,223.42925577905137,227.5938629130373,223.75018740584133,533.8420216859688,0.05,0.0,0.0,Group 2,A,1059590.0291085,1822904.148549,B,0.0,0.05,0.0
5801366972,214.42158376034192,217.34020900992098,222.00754938687274,569.3981974647655,0.15,0.0,0.0,Group 2,A,1059351.0801085,1822904.516549,A,0.15,0.0,0.0
6001523788,214.38323032087396,217.1771609871966,221.690906694864,621.6661269811273,0.0,0.0,0.9,Group 2,C,1059379.1411085,1822862.030549,C,0.0,0.0,0.9
C254832,227.99674241166613,229.25541523529887,229.2912796557941,62.05310633091725,0.0,0.0,0.13,Group 1,C,1058876.6231085,1823380.3595490002,B,0.0,0.13,0.0
6001520654,228.9147008668883,228.06134895351795,227.28380476818282,82.17449597615243,0.0,0.05,0.0,Group 1,B,1059020.5101085,1823361.8195490001,B,0.0,0.05,0.0
6200455093,228.11799805891235,226.83917291972654,225.38046252021607,142.50230968675424,0.0,0.17,0.0,Group 1,B,1059088.9351085,1823353.9165490002,B,0.0,0.17,0.0
23570458,227.1971125276635,224.82211754114846,221.80458182703507,403.4271521891487,0.0,0.0,0.0,Group 1,A,1058934.9121085,1823454.929549,C,0.0,0.0,0.0
18057768,227.3469408055764,225.87680731916603,223.500002942354,239.91111127235877,0.0,0.0,0.17,Group 1,C,1059095.9311085,1823431.432549,C,0.0,0.0,0.17
28475140,228.9147008668883,228.06134895351795,227.28380476818282,82.17449597615243,0.0,0.0,0.14,Group 1,C,1059020.2541085,1823358.672549,C,0.0,0.0,0.14
5800552320,214.4149387440425,217.32996091129226,221.97645946761818,572.6833848262452,0.09,0.0,0.0,Group 2,A,1059364.4811085,1822894.1135490001,C,0.0,0.0,0.09
6100473427,226.12478047066065,228.17410183549615,224.2508412871618,288.5735414149722,0.0,0.09,0.0,Group 2,B,1059452.1361085,1823066.2485490001,C,0.0,0.0,0.09
6001596091,226.71225648406485,228.34423296150953,224.92299614773083,241.0602171957984,0.0,0.0,0.72,Group 2,C,1059420.8991085,1823107.662549,A,0.72,0.0,0.0
6500278021,224.50252430040928,227.8103886701078,223.76318080999786,420.60798179991133,0.0,0.0,0.26,Group 2,C,1059524.6951085,1822956.1395490002,C,0.0,0.0,0.26
16747341,224.2109878525936,227.86667163985769,228.48575462878324,207.32483333319564,0.0,0.0,0.01,Group 1,C,1058743.7731085,1823438.561549,B,0.0,0.01,0.0
6200457913,214.172343228574,217.16849389647663,222.3461091473379,591.290769421838,0.02,0.0,0.0,Group 2,A,1059385.9321085,1822977.324549,B,0.0,0.02,0.0
6600381284,216.89820897867844,219.13356531367918,223.87946031436476,392.82893108301295,0.0,0.19,0.0,Group 2,B,1059274.4441085,1823055.046549,A,0.19,0.0,0.0
5800728434,216.92957514063875,218.9620840051614,223.95872352175545,436.10191885661135,0.0,0.0,0.0,Group 2,A,1059311.8251085,1823092.632549,C,0.0,0.0,0.0
5600394152,216.92957514063875,218.81582041803836,223.95872352175545,469.0473139484947,0.0,0.58,0.0,Group 2,B,1059338.2921085,1823115.425549,C,0.0,0.0,0.58
C191010,222.8516815270636,227.5707603711888,223.75018740584133,557.3910917611789,0.14,0.0,0.0,Group 2,A,1059521.2271085,1822868.347549,B,0.0,0.14,0.0
6499503,222.5240320899556,227.5707603711888,223.75018740584133,595.2707077919729,0.26,0.0,0.0,Group 2,A,1059484.8381085,1822856.070549,A,0.26,0.0,0.0
29334684,222.0716898834156,227.5707603711888,223.75018740584133,670.0184464576339,0.26,0.0,0.0,Group 2,A,1059426.7421085,1822825.7215490001,A,0.26,0.0,0.0
6499480,214.172343228574,217.0721425974977,222.3461091473379,654.0658510004704,0.0,0.18,0.0,Group 2,B,1059434.6221085,1823007.871549,A,0.18,0.0,0.0
19869209,214.41628040577436,217.30451563910134,222.3461091473379,550.3156380316302,0.0,0.16,0.0,Group 2,B,1059353.3481085,1822952.378549,B,0.0,0.16,0.0
6200406534,214.38323032087396,217.1771609871966,221.690906694864,621.6661269811273,0.0,0.0,0.31,Group 2,C,1059381.0561085,1822858.458549,A,0.31,0.0,0.0
20104077,229.32214262255303,224.3942230407461,229.49634243067763,374.79012837118273,0.0,0.03,0.0,Group 2,B,1059572.8831085,1823079.3635490001,A,0.03,0.0,0.0
5600121496,221.59061271684138,226.98358253687545,228.30531483777497,315.22272815760545,0.0,0.0,0.0,Group 1,B,1058662.5541085,1823505.0625490001,C,0.0,0.0,0.0
6499490,224.2109878525936,227.86667163985769,228.48575462878324,207.32483333319564,0.0,0.0,0.3,Group 1,C,1058744.4681085,1823433.236549,C,0.0,0.0,0.3
17275607,225.98933085621815,228.55557786123683,228.74601231052245,134.1117016374255,0.12,0.0,0.0,Group 1,A,1058806.0051085,1823392.509549,C,0.0,0.0,0.12
5800953552,228.37557512847727,229.37769177969798,229.41202126905432,49.5680774089345,0.0,0.49,0.0,Group 1,B,1058890.9961085,1823374.6565490002,C,0.0,0.0,0.49
5800846177,228.11799805891235,226.83917291972654,225.38046252021607,142.50230968675424,0.0,0.0,0.2,Group 1,C,1059088.4471085,1823350.0525490001,A,0.2,0.0,0.0
6499511,227.27218130925988,225.29556402028473,222.33649327758806,321.5001036706876,0.0,0.0,0.08,Group 1,C,1059011.4671085,1823443.8465490001,A,0.08,0.0,0.0
18059786,227.42450013004333,226.0284578310922,223.8061555343226,220.26115500600014,0.0,0.0,0.01,Group 1,C,1059102.4121085,1823412.472549,B,0.0,0.01,0.0
21406731,227.58500847161312,226.21470926724606,224.21406213426127,196.12816178100013,0.06,0.0,0.0,Group 1,A,1059102.3581085,1823394.682549,B,0.0,0.06,0.0
6001594198,229.1419352749354,229.90323977827924,229.66378416531634,39.997777133848544,0.0,0.0,0.89,Group 1,C,1058932.7011085,1823405.8795490002,C,0.0,0.0,0.89
6101018267,227.17350080131604,224.540681936376,221.49672159404932,480.72606419761394,0.0,0.0,0.6,Group 1,C,1058855.3631085,1823468.718549,B,0.0,0.6,0.0
