splitting_index,Edge,Edge_Diff,N1_X,N1_Y,N2_X,N2_Y,Load_G1,Load_G2
241,"(93, 94)",121.70000000000002,1100866.3371085,1650625.5655490002,1100865.9861085,1650622.926549,125.16000000000001,3.46
242,"(321, 350)",121.86000000000001,1101262.3021085,1650716.023549,1101306.4341085,1650711.7755490001,125.24000000000001,3.3800000000000003
243,"(350, 351)",121.86000000000001,1101306.4341085,1650711.7755490001,1101309.7341085,1650711.4445490001,125.24000000000001,3.3800000000000003
244,"(119, 280)",121.92000000000002,1101111.2201085,1650922.807549,1101111.4941085,1650922.820549,125.27000000000001,3.35
245,"(516, 483)",121.96000000000001,1100759.6591085,1650583.992549,1100727.2441085,1650590.070549,125.29,3.33
246,"(355, 291)",122.12,1100810.5881085,1650742.990549,1100814.6371084999,1650766.9815490001,125.37,3.2499999999999996
247,"(359, 358)",122.16,1101476.1311085,1650852.750549,1101474.8291085,1650847.813549,125.39,3.23
248,"(358, 296)",122.16,1101474.8291085,1650847.813549,1101474.1571085,1650845.267549,125.39,3.23
249,"(280, 277)",122.20000000000002,1101111.4941085,1650922.820549,1101112.1091085,1650922.850549,125.41000000000001,3.21
250,"(127, 8)",122.25999999999999,1100924.7491085,1650853.094549,1100905.4411085,1650855.274549,125.44,3.1799999999999997
251,"(403, 404)",122.34,1100953.9341085,1650526.604549,1100956.4911085,1650526.372549,125.48,3.14
252,"(404, 405)",122.34,1100956.4911085,1650526.372549,1100966.4801085,1650525.540549,125.48,3.14
253,"(405, 406)",122.34,1100966.4801085,1650525.540549,1100996.6951085,1650523.022549,125.48,3.14
254,"(318, 365)",122.5,1100943.9091085,1650919.735549,1100940.5701085,1650919.5625490001,125.56,3.0600000000000005
255,"(365, 313)",122.5,1100940.5701085,1650919.5625490001,1100934.8921085,1650919.2685490001,125.56,3.0600000000000005
256,"(42, 102)",122.6,1101052.7311085,1650606.7175490002,1101052.5761085,1650604.746549,125.61,3.01
257,"(102, 139)",122.6,1101052.5761085,1650604.746549,1101047.3971085,1650567.651549,125.61,3.01
258,"(387, 499)",122.74000000000001,1100727.7091085,1650554.5895490001,1100718.8281085,1650555.384549,125.68,2.9400000000000004
259,"(242, 252)",122.74000000000001,1100884.0381085,1650739.976549,1100884.4921085,1650742.756549,125.68,2.9399999999999995
260,"(252, 251)",122.74000000000001,1100884.4921085,1650742.756549,1100890.7231085,1650776.5485490002,125.68,2.9399999999999995
261,"(296, 295)",122.94,1101474.1571085,1650845.267549,1101461.3001085,1650795.2445490002,125.78,2.84
262,"(277, 278)",122.94,1101112.1091085,1650922.850549,1101146.0281085,1650924.509549,125.78,2.84
263,"(499, 500)",123.20000000000002,1100718.8281085,1650555.384549,1100677.9411085,1650559.0455490001,125.91000000000001,2.7100000000000004
264,"(291, 292)",123.38,1100814.6371084999,1650766.9815490001,1100816.0391085,1650776.874549,126.0,2.6199999999999997
265,"(351, 545)",123.48000000000002,1101309.7341085,1650711.4445490001,1101347.3321085,1650707.6775490001,126.05000000000001,2.5700000000000003
266,"(545, 352)",123.48000000000002,1101347.3321085,1650707.6775490001,1101350.0091085,1650707.3055490002,126.05000000000001,2.5700000000000003
267,"(292, 305)",123.53999999999999,1100816.0391085,1650776.874549,1100820.0941085,1650805.486549,126.08,2.5399999999999996
268,"(500, 521)",123.56,1100677.9411085,1650559.0455490001,1100676.2141085,1650559.199549,126.09,2.5300000000000002
269,"(521, 440)",123.56,1100676.2141085,1650559.199549,1100639.3521085,1650563.381549,126.09,2.5300000000000002
270,"(8, 7)",123.68,1100905.4411085,1650855.274549,1100898.4481085,1650856.7105490002,126.15,2.4699999999999998
271,"(7, 6)",123.68,1100898.4481085,1650856.7105490002,1100895.8631085,1650857.240549,126.15,2.4699999999999998
272,"(306, 71)",123.72,1101528.4411085,1650845.172549,1101564.7061085,1650838.772549,126.17,2.45
273,"(440, 441)",123.74000000000001,1100639.3521085,1650563.381549,1100635.4311085,1650563.826549,126.18,2.4400000000000004
274,"(441, 392)",123.74000000000001,1100635.4311085,1650563.826549,1100583.4091085,1650569.492549,126.18,2.4400000000000004
275,"(306, 347)",123.80000000000001,1101528.4411085,1650845.172549,1101524.9311085,1650863.996549,126.21000000000001,2.41
276,"(347, 346)",123.80000000000001,1101524.9311085,1650863.996549,1101529.0951085,1650891.341549,126.21000000000001,2.41
277,"(346, 345)",123.80000000000001,1101529.0951085,1650891.341549,1101536.8861085,1650916.1935490002,126.21000000000001,2.41
278,"(345, 344)",123.80000000000001,1101536.8861085,1650916.1935490002,1101537.7341085,1650918.632549,126.21000000000001,2.41
279,"(62, 81)",124.06,1100747.1131085,1650670.6705490001,1100743.0151085,1650670.963549,126.34,2.2800000000000002
280,"(81, 30)",124.06,1100743.0151085,1650670.963549,1100707.0381085,1650674.780549,126.34,2.2800000000000002
281,"(386, 541)",124.18,1100756.9551085,1650552.702549,1100755.8191085,1650540.9175490001,126.4,2.2199999999999998
282,"(541, 505)",124.18,1100755.8191085,1650540.9175490001,1100753.8531085,1650520.527549,126.4,2.2199999999999998
283,"(164, 167)",124.30000000000001,1101329.6451085,1650573.364549,1101353.7901085,1650567.1875490001,126.46000000000001,2.16
284,"(305, 341)",124.4,1100820.0941085,1650805.486549,1100820.7131085,1650809.855549,126.51,2.11
285,"(341, 287)",124.4,1100820.7131085,1650809.855549,1100823.3741085,1650829.526549,126.51,2.11
286,"(287, 288)",124.4,1100823.3741085,1650829.526549,1100820.1171085,1650829.712549,126.51,2.11
287,"(251, 269)",124.56,1100890.7231085,1650776.5485490002,1100891.3281085,1650779.8295490001,126.59,2.03
288,"(269, 268)",124.56,1100891.3281085,1650779.8295490001,1100891.8301085,1650783.327549,126.59,2.03
289,"(268, 267)",124.56,1100891.8301085,1650783.327549,1100892.8331085,1650790.310549,126.59,2.03
290,"(267, 258)",124.56,1100892.8331085,1650790.310549,1100893.0971085,1650792.6505490001,126.59,2.03
291,"(406, 510)",124.58000000000001,1100996.6951085,1650523.022549,1101000.2651085,1650522.7245490002,126.60000000000001,2.02
292,"(510, 493)",124.58000000000001,1101000.2651085,1650522.7245490002,1101023.2321085,1650520.747549,126.60000000000001,2.02
293,"(313, 342)",124.68,1100934.8921085,1650919.2685490001,1100909.6341085,1650918.2145490001,126.65,1.9700000000000002
294,"(342, 312)",124.68,1100909.6341085,1650918.2145490001,1100907.1871085,1650918.093549,126.65,1.9700000000000002
295,"(505, 504)",124.74000000000001,1100753.8531085,1650520.527549,1100753.6591085,1650518.509549,126.68,1.94
296,"(504, 442)",124.74000000000001,1100753.6591085,1650518.509549,1100753.2151085,1650513.915549,126.68,1.94
297,"(483, 484)",124.78,1100727.2441085,1650590.070549,1100718.3841085,1650591.090549,126.7,1.92
298,"(278, 281)",124.86000000000001,1101146.0281085,1650924.509549,1101149.1971085,1650924.6565490002,126.74000000000001,1.88
299,"(281, 273)",124.86000000000001,1101149.1971085,1650924.6565490002,1101187.4601085,1650929.7585490001,126.74000000000001,1.88
300,"(493, 494)",124.88,1101023.2321085,1650520.747549,1101027.0011085,1650513.240549,126.75,1.87
301,"(344, 349)",124.98000000000002,1101537.7341085,1650918.632549,1101544.5811085,1650938.3195490001,126.80000000000001,1.82
302,"(349, 316)",124.98000000000002,1101544.5811085,1650938.3195490001,1101535.4261085,1650941.047549,126.80000000000001,1.82
303,"(255, 246)",125.0,1100948.8311085,1650720.415549,1100954.5901085,1650752.2915490002,126.81,1.8100000000000003
304,"(295, 325)",125.0,1101461.3001085,1650795.2445490002,1101457.7071085,1650795.688549,126.81,1.81
305,"(325, 324)",125.0,1101457.7071085,1650795.688549,1101456.1171085,1650796.047549,126.81,1.81
306,"(71, 72)",125.02000000000001,1101564.7061085,1650838.772549,1101567.3911085,1650838.2985490002,126.82000000000001,1.8
307,"(72, 73)",125.02000000000001,1101567.3911085,1650838.2985490002,1101573.1901085,1650837.3085490002,126.82000000000001,1.8
308,"(73, 74)",125.02000000000001,1101573.1901085,1650837.3085490002,1101575.2841085,1650836.9505490002,126.82000000000001,1.8
309,"(392, 391)",125.03999999999999,1100583.4091085,1650569.492549,1100554.7981085,1650571.5795490001,126.83,1.7900000000000003
310,"(391, 390)",125.03999999999999,1100554.7981085,1650571.5795490001,1100552.8361085,1650571.746549,126.83,1.7900000000000003
311,"(6, 5)",125.08000000000001,1100895.8631085,1650857.240549,1100860.4601085,1650864.0655490002,126.85000000000001,1.77
312,"(390, 513)",125.24000000000001,1100552.8361085,1650571.746549,1100516.1171085,1650574.880549,126.93,1.6900000000000002
313,"(513, 512)",125.24000000000001,1100516.1171085,1650574.880549,1100483.5691085,1650574.880549,126.93,1.6900000000000002
314,"(512, 399)",125.24000000000001,1100483.5691085,1650574.880549,1100401.9251085,1650583.5355490001,126.93,1.6900000000000002
315,"(399, 400)",125.24000000000001,1100401.9251085,1650583.5355490001,1100426.3151085,1650559.4275490001,126.93,1.6900000000000002
316,"(400, 401)",125.24000000000001,1100426.3151085,1650559.4275490001,1100427.6921085,1650526.576549,126.93,1.6900000000000002
317,"(401, 402)",125.24000000000001,1100427.6921085,1650526.576549,1100380.6851085,1650479.571549,126.93,1.6900000000000002
318,"(258, 240)",125.46000000000001,1100893.0971085,1650792.6505490001,1100899.1061085,1650821.899549,127.04,1.58
319,"(494, 540)",125.5,1101027.0011085,1650513.240549,1101040.5811085,1650486.1935490002,127.06,1.56
320,"(540, 533)",125.5,1101040.5811085,1650486.1935490002,1101040.6221085,1650483.245549,127.06,1.56
321,"(402, 522)",125.62,1100380.6851085,1650479.571549,1100358.0961085,1650498.122549,127.12,1.5
322,"(522, 393)",125.62,1100358.0961085,1650498.122549,1100341.7741085,1650456.093549,127.12,1.5
323,"(45, 44)",125.72,1101075.3631085,1650735.6235490001,1101031.9501085,1650740.6535490002,127.17,1.4500000000000002
324,"(44, 43)",125.72,1101031.9501085,1650740.6535490002,1101029.1581085,1650741.2445490002,127.17,1.4500000000000002
325,"(293, 319)",125.72,1101079.4501085,1650814.050549,1101105.2021085,1650806.7005490002,127.17,1.4499999999999997
326,"(319, 320)",125.72,1101105.2021085,1650806.7005490002,1101129.0831085,1650801.426549,127.17,1.4499999999999997
327,"(483, 498)",125.80000000000001,1100727.2441085,1650590.070549,1100728.1181085,1650613.155549,127.21000000000001,1.41
328,"(498, 438)",125.80000000000001,1100728.1181085,1650613.155549,1100719.3961085,1650613.887549,127.21000000000001,1.41
329,"(484, 514)",125.84,1100718.3841085,1650591.090549,1100690.5991085,1650594.287549,127.23,1.3900000000000001
330,"(246, 179)",125.84,1100954.5901085,1650752.2915490002,1100956.2901085,1650762.0385490002,127.23,1.3900000000000001
331,"(408, 472)",125.86000000000001,1100924.1671085,1650529.455549,1100924.1421085,1650529.3835490001,127.24000000000001,1.3800000000000001
332,"(472, 471)",125.86000000000001,1100924.1421085,1650529.3835490001,1100924.1231085,1650529.338549,127.24000000000001,1.3800000000000001
333,"(471, 470)",125.86000000000001,1100924.1231085,1650529.338549,1100924.1021085,1650529.293549,127.24000000000001,1.3800000000000001
334,"(470, 469)",125.86000000000001,1100924.1021085,1650529.293549,1100924.0781085,1650529.2485490001,127.24000000000001,1.3800000000000001
335,"(469, 468)",125.86000000000001,1100924.0781085,1650529.2485490001,1100924.0511085,1650529.203549,127.24000000000001,1.3800000000000001
336,"(468, 467)",125.86000000000001,1100924.0511085,1650529.203549,1100924.0221085,1650529.159549,127.24000000000001,1.3800000000000001
337,"(467, 466)",125.86000000000001,1100924.0221085,1650529.159549,1100923.9921085,1650529.1165490001,127.24000000000001,1.3800000000000001
338,"(466, 465)",125.86000000000001,1100923.9921085,1650529.1165490001,1100923.9601085,1650529.0755490002,127.24000000000001,1.3800000000000001
339,"(465, 464)",125.86000000000001,1100923.9601085,1650529.0755490002,1100923.9271085,1650529.036549,127.24000000000001,1.3800000000000001
340,"(464, 463)",125.86000000000001,1100923.9271085,1650529.036549,1100923.8931085,1650528.999549,127.24000000000001,1.3800000000000001
341,"(463, 462)",125.86000000000001,1100923.8931085,1650528.999549,1100923.8581085,1650528.9645490001,127.24000000000001,1.3800000000000001
342,"(462, 461)",125.86000000000001,1100923.8581085,1650528.9645490001,1100923.8231085,1650528.9335490002,127.24000000000001,1.3800000000000001
343,"(461, 460)",125.86000000000001,1100923.8231085,1650528.9335490002,1100923.7871085,1650528.905549,127.24000000000001,1.3800000000000001
344,"(460, 459)",125.86000000000001,1100923.7871085,1650528.905549,1100923.7141085,1650528.857549,127.24000000000001,1.3800000000000001
345,"(459, 458)",125.86000000000001,1100923.7141085,1650528.857549,1100923.6351085,1650528.816549,127.24000000000001,1.3800000000000001
346,"(458, 457)",125.86000000000001,1100923.6351085,1650528.816549,1100923.5941085,1650528.7985490002,127.24000000000001,1.3800000000000001
347,"(457, 456)",125.86000000000001,1100923.5941085,1650528.7985490002,1100923.5511085,1650528.783549,127.24000000000001,1.3800000000000001
348,"(456, 455)",125.86000000000001,1100923.5511085,1650528.783549,1100923.5081085,1650528.769549,127.24000000000001,1.3800000000000001
349,"(455, 454)",125.86000000000001,1100923.5081085,1650528.769549,1100923.4631085,1650528.757549,127.24000000000001,1.3800000000000001
350,"(454, 453)",125.86000000000001,1100923.4631085,1650528.757549,1100923.4161085,1650528.747549,127.24000000000001,1.3800000000000001
351,"(453, 452)",125.86000000000001,1100923.4161085,1650528.747549,1100923.3691085,1650528.739549,127.24000000000001,1.3800000000000001
352,"(452, 451)",125.86000000000001,1100923.3691085,1650528.739549,1100923.3201085,1650528.733549,127.24000000000001,1.3800000000000001
353,"(451, 450)",125.86000000000001,1100923.3201085,1650528.733549,1100923.2181085,1650528.7275490002,127.24000000000001,1.3800000000000001
354,"(450, 449)",125.86000000000001,1100923.2181085,1650528.7275490002,1100923.1121085,1650528.728549,127.24000000000001,1.3800000000000001
355,"(449, 448)",125.86000000000001,1100923.1121085,1650528.728549,1100923.0001085,1650528.7375490002,127.24000000000001,1.3800000000000001
356,"(448, 175)",125.86000000000001,1100923.0001085,1650528.7375490002,1100915.9551085,1650494.691549,127.24000000000001,1.3800000000000001
357,"(5, 4)",125.86000000000001,1100860.4601085,1650864.0655490002,1100856.5691085,1650864.8155490002,127.24000000000001,1.38
358,"(4, 89)",125.86000000000001,1100856.5691085,1650864.8155490002,1100818.3751085,1650872.155549,127.24000000000001,1.38
359,"(74, 91)",125.88,1101575.2841085,1650836.9505490002,1101577.5291085,1650836.566549,127.25,1.37
360,"(316, 315)",125.9,1101535.4261085,1650941.047549,1101509.7771085,1650948.688549,127.26,1.36
361,"(315, 348)",125.92000000000002,1101509.7771085,1650948.688549,1101503.3741085,1650950.5965490001,127.27000000000001,1.35
362,"(348, 302)",125.92000000000002,1101503.3741085,1650950.5965490001,1101499.8901085,1650951.4745490002,127.27000000000001,1.35
363,"(273, 274)",125.92000000000002,1101187.4601085,1650929.7585490001,1101192.1391085,1650930.381549,127.27000000000001,1.35
364,"(320, 357)",126.0,1101129.0831085,1650801.426549,1101132.3051085,1650800.509549,127.31,1.3099999999999998
365,"(324, 353)",126.0,1101456.1171085,1650796.047549,1101418.0401085,1650804.635549,127.31,1.31
366,"(91, 92)",126.08000000000001,1101577.5291085,1650836.566549,1101597.5721085,1650833.175549,127.35000000000001,1.27
367,"(9, 114)",126.1,1101276.8491085,1650798.5425490001,1101295.3241085,1650795.6435490001,127.36,1.26
368,"(114, 22)",126.1,1101295.3241085,1650795.6435490001,1101297.7131085,1650795.240549,127.36,1.26
369,"(139, 140)",126.18,1101047.3971085,1650567.651549,1101047.0531085,1650565.189549,127.4,1.22
370,"(140, 14)",126.18,1101047.0531085,1650565.189549,1101046.4961085,1650561.2005490002,127.4,1.22
371,"(14, 15)",126.18,1101046.4961085,1650561.2005490002,1101064.7231085,1650558.216549,127.4,1.22
372,"(236, 262)",126.22,1100928.8911085,1650568.6875490001,1100952.7201085,1650566.644549,127.42,1.2
373,"(262, 261)",126.22,1100952.7201085,1650566.644549,1100959.1901085,1650566.0895490001,127.42,1.2
374,"(288, 497)",126.34,1100820.1171085,1650829.712549,1100790.2181085,1650831.418549,127.48,1.14
375,"(353, 340)",126.34,1101418.0401085,1650804.635549,1101415.7801085,1650804.726549,127.48,1.1400000000000001
376,"(407, 397)",126.38,1100854.0831085,1650536.3695490002,1100853.4611085,1650533.722549,127.5,1.1199999999999999
377,"(352, 333)",126.38,1101350.0091085,1650707.3055490002,1101366.0091085,1650705.816549,127.5,1.12
378,"(438, 439)",126.42000000000002,1100719.3961085,1650613.887549,1100686.4861085,1650616.647549,127.52000000000001,1.1
379,"(43, 113)",126.48000000000002,1101029.1581085,1650741.2445490002,1101001.4901085,1650746.858549,127.55000000000001,1.07
380,"(312, 311)",126.48000000000002,1100907.1871085,1650918.093549,1100875.1341085,1650916.5045490002,127.55000000000001,1.07
381,"(397, 398)",126.52000000000001,1100853.4611085,1650533.722549,1100844.6141085,1650496.080549,127.57000000000001,1.0499999999999998
382,"(311, 309)",126.53999999999999,1100875.1341085,1650916.5045490002,1100874.8921085,1650916.4915490001,127.58,1.04
383,"(442, 475)",126.56,1100753.2151085,1650513.915549,1100746.7051085,1650487.381549,127.59,1.03
384,"(333, 379)",126.56,1101366.0091085,1650705.816549,1101366.3591085,1650713.026549,127.59,1.03
385,"(379, 375)",126.56,1101366.3591085,1650713.026549,1101368.0801085,1650739.327549,127.59,1.03
386,"(22, 23)",126.56,1101297.7131085,1650795.240549,1101323.3711085,1650790.909549,127.59,1.0299999999999998
387,"(295, 371)",126.56,1101461.3001085,1650795.2445490002,1101460.4771085,1650792.064549,127.59,1.03
388,"(371, 369)",126.56,1101460.4771085,1650792.064549,1101459.9411085,1650789.996549,127.59,1.03
389,"(30, 31)",126.64000000000001,1100707.0381085,1650674.780549,1100703.8331085,1650675.120549,127.63000000000001,0.9900000000000001
390,"(31, 147)",126.64000000000001,1100703.8331085,1650675.120549,1100670.5191085,1650676.871549,127.63000000000001,0.9900000000000001
391,"(92, 76)",126.64000000000001,1101597.5721085,1650833.175549,1101599.9901085,1650832.766549,127.63000000000001,0.9899999999999999
392,"(76, 77)",126.64000000000001,1101599.9901085,1650832.766549,1101636.0501085,1650826.611549,127.63000000000001,0.9899999999999999
393,"(369, 339)",126.70000000000002,1101459.9411085,1650789.996549,1101451.7861085,1650758.496549,127.66000000000001,0.9600000000000001
394,"(274, 275)",126.78,1101192.1391085,1650930.381549,1101225.0381085,1650945.921549,127.7,0.92
395,"(398, 508)",126.80000000000001,1100844.6141085,1650496.080549,1100844.0181085,1650493.5425490001,127.71000000000001,0.9099999999999999
396,"(508, 509)",126.80000000000001,1100844.0181085,1650493.5425490001,1100837.6411085,1650466.032549,127.71000000000001,0.9099999999999999
397,"(442, 443)",126.80000000000001,1100753.2151085,1650513.915549,1100753.2371085,1650514.005549,127.71000000000001,0.91
398,"(443, 444)",126.80000000000001,1100753.2371085,1650514.005549,1100762.6551085,1650511.945549,127.71000000000001,0.91
399,"(147, 148)",126.82,1100670.5191085,1650676.871549,1100639.9201085,1650678.479549,127.72,0.9000000000000001
400,"(313, 380)",126.88,1100934.8921085,1650919.2685490001,1100938.4021085,1650897.442549,127.75,0.8700000000000001
401,"(179, 178)",126.9,1100956.2901085,1650762.0385490002,1100912.8371085,1650756.4875490002,127.76,0.86
402,"(261, 270)",126.94,1100959.1901085,1650566.0895490001,1100961.9911085,1650565.8495490002,127.78,0.84
403,"(270, 245)",126.94,1100961.9911085,1650565.8495490002,1100994.4471085,1650563.032549,127.78,0.84
404,"(302, 303)",126.96000000000001,1101499.8901085,1650951.4745490002,1101462.0821085,1650962.3965490002,127.79,0.8300000000000001
405,"(303, 304)",126.96000000000001,1101462.0821085,1650962.3965490002,1101457.3531085,1650962.391549,127.79,0.8300000000000001
406,"(275, 276)",126.96000000000001,1101225.0381085,1650945.921549,1101284.4741085,1650973.996549,127.79,0.8300000000000001
407,"(27, 26)",126.98000000000002,1101049.4531085,1650921.7815490002,1101043.8171085,1650927.868549,127.80000000000001,0.8200000000000001
408,"(175, 176)",127.02000000000001,1100915.9551085,1650494.691549,1100915.4201085,1650492.326549,127.82000000000001,0.8
409,"(176, 177)",127.02000000000001,1100915.4201085,1650492.326549,1100908.5361085,1650455.9915490001,127.82000000000001,0.8
410,"(26, 155)",127.08000000000001,1101043.8171085,1650927.868549,1101032.7421085,1650939.830549,127.85000000000001,0.77
411,"(155, 84)",127.08000000000001,1101032.7421085,1650939.830549,1101032.7081085,1650941.088549,127.85000000000001,0.77
412,"(533, 534)",127.1,1101040.6221085,1650483.245549,1101040.9151085,1650461.908549,127.86,0.7600000000000001
413,"(534, 490)",127.1,1101040.9151085,1650461.908549,1101011.7261085,1650458.728549,127.86,0.7600000000000001
414,"(475, 474)",127.24000000000001,1100746.7051085,1650487.381549,1100746.2051085,1650485.343549,127.93,0.69
415,"(474, 473)",127.24000000000001,1100746.2051085,1650485.343549,1100737.4661085,1650468.455549,127.93,0.69
416,"(357, 297)",127.24000000000001,1101132.3051085,1650800.509549,1101167.6011085,1650790.462549,127.93,0.69
417,"(77, 111)",127.24000000000001,1101636.0501085,1650826.611549,1101638.4631085,1650826.199549,127.93,0.69
418,"(111, 65)",127.24000000000001,1101638.4631085,1650826.199549,1101668.0361085,1650821.007549,127.93,0.69
419,"(304, 314)",127.24000000000001,1101457.3531085,1650962.391549,1101423.7221085,1650962.3525490002,127.93,0.6900000000000001
420,"(339, 338)",127.30000000000001,1101451.7861085,1650758.496549,1101451.2371085,1650756.405549,127.96000000000001,0.66
421,"(338, 336)",127.30000000000001,1101451.2371085,1650756.405549,1101445.0721085,1650725.1095490002,127.96000000000001,0.66
422,"(392, 511)",127.32,1100583.4091085,1650569.492549,1100585.3911085,1650563.7175490002,127.97,0.65
423,"(511, 502)",127.32,1100585.3911085,1650563.7175490002,1100585.4681085,1650563.493549,127.97,0.65
424,"(387, 531)",127.36000000000001,1100727.7091085,1650554.5895490001,1100723.7101085,1650532.483549,127.99000000000001,0.63
425,"(531, 501)",127.36000000000001,1100723.7101085,1650532.483549,1100715.2281085,1650532.641549,127.99000000000001,0.63
426,"(291, 382)",127.36000000000001,1100814.6371084999,1650766.9815490001,1100839.7641085,1650762.6365490002,127.99000000000001,0.63
427,"(514, 515)",127.39999999999999,1100690.5991085,1650594.287549,1100688.1651085,1650594.567549,128.01,0.61
428,"(515, 495)",127.39999999999999,1100688.1651085,1650594.567549,1100650.0591085,1650598.5185490001,128.01,0.61
429,"(297, 298)",127.42000000000002,1101167.6011085,1650790.462549,1101169.6311085,1650789.884549,128.02,0.6
430,"(298, 299)",127.42000000000002,1101169.6311085,1650789.884549,1101172.1931085,1650789.351549,128.02,0.6
431,"(490, 491)",127.44,1101011.7261085,1650458.728549,1101009.7301085,1650458.5115490002,128.03,0.5900000000000001
432,"(491, 492)",127.44,1101009.7301085,1650458.5115490002,1100984.1951085,1650455.810549,128.03,0.5900000000000001
433,"(314, 362)",127.44,1101423.7221085,1650962.3525490002,1101421.0481085,1650962.3495490002,128.03,0.5900000000000001
434,"(362, 363)",127.44,1101421.0481085,1650962.3495490002,1101417.1491085,1650962.345549,128.03,0.5900000000000001
435,"(363, 328)",127.44,1101417.1491085,1650962.345549,1101399.7161085,1650928.598549,128.03,0.5900000000000001
436,"(340, 301)",127.54,1101415.7801085,1650804.726549,1101387.6631085,1650806.938549,128.08,0.54
437,"(301, 300)",127.54,1101387.6631085,1650806.938549,1101380.6361085,1650807.4915490001,128.08,0.54
438,"(179, 234)",127.56,1100956.2901085,1650762.0385490002,1100958.8711085,1650797.8635490001,128.09,0.53
439,"(54, 68)",127.56,1101289.1941085,1650862.831549,1101296.9281085,1650884.554549,128.09,0.53
440,"(68, 67)",127.56,1101296.9281085,1650884.554549,1101299.3411085,1650885.908549,128.09,0.53
441,"(84, 83)",127.56,1101032.7081085,1650941.088549,1101032.3381085,1650954.6165490001,128.09,0.53
442,"(83, 82)",127.56,1101032.3381085,1650954.6165490001,1101032.2051085,1650957.175549,128.09,0.53
443,"(8, 141)",127.58,1100905.4411085,1650855.274549,1100901.2871085,1650833.094549,128.1,0.52
444,"(141, 129)",127.58,1100901.2871085,1650833.094549,1100881.2061085,1650827.838549,128.1,0.52
445,"(289, 354)",127.60000000000001,1100999.7461085,1650921.936549,1100996.7561085,1650930.522549,128.11,0.51
446,"(354, 107)",127.60000000000001,1100996.7561085,1650930.522549,1100994.3911085,1650937.311549,128.11,0.51
447,"(82, 85)",127.62,1101032.2051085,1650957.175549,1101030.6941085,1650984.026549,128.12,0.5
448,"(89, 90)",127.66000000000001,1100818.3751085,1650872.155549,1100815.5901085,1650872.762549,128.14000000000001,0.48
449,"(90, 28)",127.66000000000001,1100815.5901085,1650872.762549,1100809.0841085,1650874.1805490002,128.14000000000001,0.48
450,"(28, 29)",127.66000000000001,1100809.0841085,1650874.1805490002,1100810.7611085,1650881.3935490001,128.14000000000001,0.48
451,"(29, 0)",127.66000000000001,1100810.7611085,1650881.3935490001,1100814.1681085,1650899.3895490002,128.14000000000001,0.48
452,"(321, 24)",127.68,1101262.3021085,1650716.023549,1101256.6131085,1650687.529549,128.15,0.47
453,"(473, 479)",127.72000000000001,1100737.4661085,1650468.455549,1100732.0671085,1650458.023549,128.17000000000002,0.45
454,"(479, 478)",127.72000000000001,1100732.0671085,1650458.023549,1100739.1161085,1650420.691549,128.17000000000002,0.45
455,"(478, 477)",127.72000000000001,1100739.1161085,1650420.691549,1100722.4901085,1650431.340549,128.17000000000002,0.45
456,"(477, 476)",127.72000000000001,1100722.4901085,1650431.340549,1100718.0361085,1650434.1935490002,128.17000000000002,0.45
457,"(502, 503)",127.75999999999999,1100585.4681085,1650563.493549,1100589.1241085,1650552.838549,128.19,0.43000000000000005
458,"(274, 284)",127.75999999999999,1101192.1391085,1650930.381549,1101182.9861085,1650899.659549,128.19,0.43
459,"(284, 285)",127.75999999999999,1101182.9861085,1650899.659549,1101180.2551085,1650900.049549,128.19,0.43
460,"(94, 542)",127.80000000000001,1100865.9861085,1650622.926549,1100863.5251085,1650604.4715490001,128.21,0.41
461,"(495, 496)",127.89999999999999,1100650.0591085,1650598.5185490001,1100647.1791085,1650598.816549,128.26,0.36
462,"(542, 125)",127.94,1100863.5251085,1650604.4715490001,1100860.7361085,1650583.556549,128.28,0.33999999999999997
463,"(309, 310)",127.94,1100874.8921085,1650916.4915490001,1100847.3271085,1650914.9645490001,128.28,0.34
464,"(516, 396)",128.0,1100759.6591085,1650583.992549,1100801.3821085,1650582.036549,128.31,0.31
465,"(285, 286)",128.07999999999998,1101180.2551085,1650900.049549,1101178.2191085,1650900.269549,128.35,0.27
466,"(286, 282)",128.07999999999998,1101178.2191085,1650900.269549,1101168.7951085,1650901.4775490002,128.35,0.27
467,"(492, 537)",128.10000000000002,1100984.1951085,1650455.810549,1100981.6281085,1650455.5385490002,128.36,0.26
468,"(313, 160)",128.18,1100934.8921085,1650919.2685490001,1100959.0521085,1650936.408549,128.4,0.22
469,"(67, 108)",128.2,1101299.3411085,1650885.908549,1101326.6081085,1650901.206549,128.41,0.21000000000000002
470,"(476, 525)",128.22000000000003,1100718.0361085,1650434.1935490002,1100716.0001085,1650435.546549,128.42000000000002,0.2
471,"(501, 486)",128.24,1100715.2281085,1650532.641549,1100678.0731085,1650533.331549,128.43,0.18999999999999997
472,"(46, 95)",128.24,1101197.2701085,1650858.550549,1101195.4111085,1650872.752549,128.43,0.19
473,"(8, 37)",128.24,1100905.4411085,1650855.274549,1100908.9521085,1650892.989549,128.43,0.19
474,"(496, 437)",128.3,1100647.1791085,1650598.816549,1100641.0171085,1650599.455549,128.46,0.16
475,"(437, 529)",128.3,1100641.0171085,1650599.455549,1100642.4011085,1650637.253549,128.46,0.16
476,"(299, 322)",128.3,1101172.1931085,1650789.351549,1101198.5861085,1650783.864549,128.46,0.16
